Origem,Data protocolo,Tipo de Tecnologia,Tema da Saúde,Demandante,Nome da tecnologia,Status,Indicação,Motivo da solicitação,Data decisão
Externa,2021-04-23,Medicamento,Infectologia,Gilead Sciences Farmacêutica do Brasil ,Bictegravir/entricitabina/tenofovir alafenamida,Processo encerrado: decisão de não incorporação no SUS,Tratamento de pacientes com infecção pelo HIV1 virologicamente suprimidos e com doença renal crônica.,Incorporação,2021-12-30
Externa,2021-04-29,Medicamento,Oncologia,Bayer,Larotrectinibe,Processo encerrado: decisão de não incorporação no SUS,Tratamento de pacientes com tumores sólidos localmente avançados ou metastáticos positivos para fusão do gene NTRK.,Incorporação,2021-12-07
Externa,2021-05-06,Medicamento,Oncologia,Novartis Biociências,Succinato de ribociclibe,Processo encerrado: decisão de incorporação no SUS,"Tratamento de segunda linha do câncer de mama receptor hormonal positivo, HER2 negativo (RH+/HER2) localmente avançado ou metastático.",Incorporação,2021-12-07
Externa,2021-05-06,Medicamento,Oncologia,Novartis Biociências,Succinato de ribociclibe,Processo encerrado: decisão de incorporação no SUS,"Tratamento de primeira linha de mulheres em pósmenopausa com câncer de mama receptor hormonal positivo, HER2 negativo (RH+/HER2) localmente avançado ou metastático.",Incorporação,2021-12-07
Externa,2021-05-06,Medicamento,Oncologia,Novartis Biociências,Succinato de ribociclibe,Processo encerrado: decisão de incorporação no SUS,"Tratamento de primeira linha de mulheres em peri ou prémenopausa com câncer de mama receptor hormonal positivo, HER2 negativo (RH+/HER2) localmente avançado ou metastático.",Incorporação,2021-12-07
Externa,2021-05-06,Medicamento,Oncologia,Wyeth Indústria Farmacêutica ,Palbociclibe,Processo encerrado: decisão de incorporação no SUS,"Tratamento, em primeira linha, do câncer de mama avançado ou metastático RH+/HER2, em combinação com hormonioterapia, em mulheres na pósmenopausa.",Incorporação,2021-12-07
Externa,2021-05-06,Medicamento,Oncologia,Wyeth Indústria Farmacêutica ,Palbociclibe,Processo encerrado: decisão de incorporação no SUS,"Tratamento, em segunda linha, do câncer de mama avançado ou metastático RH+/HER2, em combinação com fulvestranto, em mulheres adultas.",Incorporação,2021-12-07
Externa,2021-05-07,Medicamento,Pneumologia,GlaxoSmithKline Brasil ,Propionato de fluticasona; xinafoato de salmeterol,Processo encerrado: decisão de não incorporação no SUS,Tratamento da asma em pacientes a partir de 4 anos.,Incorporação,2021-12-07
Externa,2021-05-19,Medicamento,Genética,BioMarin Brasil Farmacêutica,Alfacerliponase,Processo encerrado: decisão de incorporação no SUS,Tratamento da Lipofuscinose Ceroide Neuronal tipo 2 (CLN2).,Incorporação,2022-04-25
Externa,2021-06-07,Medicamento,Neurologia,Produtos Roche Químicos e Farmacêuticos,Risdiplam,Processo encerrado: decisão de incorporação no SUS,Tratamento de atrofia muscular espinhal (AME) tipo II.,Incorporação,2022-03-14
Externa,2021-06-07,Medicamento,Neurologia,Produtos Roche Químicos e Farmacêuticos,Risdiplam,Processo encerrado: decisão de não incorporação no SUS,Tratamento da Atrofia Muscular Espinhal (AME) tipo IIIa.,Incorporação,2022-03-14
Externa,2021-06-08,Medicamento,Neurologia,Produtos Roche Químicos e Farmacêuticos,Risdiplam,Processo encerrado: decisão de incorporação no SUS,Tratamento de atrofia muscular espinhal (AME) tipo I.,Incorporação,2022-03-14
Externa,2021-06-15,Medicamento,Endocrinologia,Aché Laboratórios Farmacêuticos,"Embonato de Triptorrelina 22,5 mg administração semestral",Processo encerrado: decisão de incorporação no SUS,Tratamento de Puberdade Precoce Central (PPC).,Incorporação,2022-03-17
Externa,2021-06-23,Medicamento,Pneumologia,Federação Brasileira das Associações de Doenças Raras  Febrararas,Riociguate,Processo encerrado: decisão de não incorporação no SUS,"Tratamento da hipertensão pulmonar tromboembólica crônica (HPTEC) inoperável, persistente ou recorrente após tratamento cirúrgico.",Incorporação,2022-03-14
Externa,2021-07-28,Medicamento,Pneumologia,Vertex Farmacêutica do Brasil ,Tezacaftorivacaftor,Processo encerrado: decisão de não incorporação no SUS,"Tratamento de pacientes com fibrose cística com 12 anos de idade ou mais com mutação F508del do gene CFTR em homozigose ou com mutação F508del e uma das seguintes mutações: P67L, D110H, R117C, L206W, R352Q, A455E, D579G, 711+3A→G, S945L, S977F, R1070W, D1152H, 2789+5G→A, 327226A→G, e 3849+10kbC→T.",Incorporação,2022-06-01
Externa,2021-08-04,Medicamento,Saúde da Mulher,Hemafarma Comércio e Indústria Farmacêutica ,Contraceptivos injetáveis acetato de medroxiprogesterona + cipionato de estradiol (25mg + 5mg) e algestona acetofenida + enantato de estradiol (150 mg + 10mg),Processo encerrado: decisão de incorporação no SUS,Mulheres em idade fértil.,Incorporação,2022-04-28
Externa,2021-09-01,Medicamento,Neurologia,Merck Sharp & Dohme Farmacêutica,Cladribina oral,Processo encerrado: decisão de não incorporação no SUS,Tratamento de pacientes com esclerose múltipla remitenterecorrente altamente ativa.,Incorporação,2022-07-11
Externa,2021-09-08,Medicamento,Hematologia,Associação Brasileira de Hematologia Hemoterapia e Terapia Celular ABHH,Blinatumomabe,Processo encerrado: decisão de incorporação no SUS,Leucemia linfoblástica aguda (LLA) B derivada pediátrica em primeira recidiva medular de alto risco.,Incorporação,2022-06-03
Externa,2021-09-09,Medicamento,Infectologia,Merck Sharp & Dohme Farmacêutica,Vacina pneumocócica 23valente (polissacarídica),Processo encerrado: decisão de não incorporação no SUS,Imunização de idosos com 60 anos ou mais.,Ampliação de Uso,2022-06-01
Externa,2021-10-05,Medicamento,Cardiovascular,AstraZeneca do Brasil ,Dapagliflozina,Processo encerrado: decisão de incorporação no SUS,"Terapia adicional de pacientes adultos com insuficiência cardíaca com fração de ejeção reduzida (FEVE£40%), NYHA IIIV e sintomáticos apesar do uso de terapia padrão com inibidor da Enzima Conversora de Angiotensina (IECA) ou Antagonista do Receptor da Angiotensina II (ARA II), com betabloqueadores, diuréticos e antagonista do receptor de mineralocorticoides, conforme Diretrizes do Ministério da Saúde.",Incorporação,2022-07-11
Externa,2021-11-02,Medicamento,Neurologia,Novartis Biociências,Ofatumumabe,Processo encerrado: decisão de não incorporação no SUS,Tratamento de esclerose múltipla recorrente em primeira linha de terapia modificadora do curso da doença.,Incorporação,2022-07-11
Externa,2021-12-03,Medicamento,Hematologia,Associação Brasileira de Hematologia Hemoterapia e Terapia Celular ABHH,Ruxolitinibe,Processo encerrado: decisão de não incorporação no SUS,"Tratamento de pacientes com mielofibrose, risco intermediário2 ou alto, com plaquetas acima de 100.000/mm3, inelegíveis ao transplante de célulastronco hematopoéticas.",Incorporação,2022-07-04
Externa,2021-12-17,Medicamento,Dermatologia,LEO Pharma ,Associação fixa de hidrato de calcipotriol e dipropionato de betametasona,Processo encerrado: decisão de não incorporação no SUS,Psoríase vulgarbapós falha de corticoide tópico isolado.,Incorporação,2022-07-11
Externa,2021-12-17,Medicamento,Oncologia,Produtos Roche Químicos e Farmacêuticos,Trastuzumabe entansina,Processo encerrado: decisão de incorporação no SUS,Tratamento adjuvante do câncer de mama HER2positivo inicial para pacientes (estadio III) com doença residual pós tratamento neoadjuvante.,Incorporação,2022-09-12
Externa,2021-12-22,Medicamento,Gastroenterologia,Takeda Pharma ,Vedolizumabe,Processo encerrado: decisão de não incorporação no SUS,Pacientes com doença de Crohn ativa moderada a grave com contraindicação aos antiTNFs ou com falha primária a um antiTNF.,Incorporação,2022-09-12
Externa,2022-01-11,Medicamento,Genética,Sanofi Medley Farmacêutica ,Alfaalglicosidase,Processo encerrado: decisão de não incorporação no SUS,Terapia de reposição enzimática para tratamento de pacientes com diagnóstico confirmado de doença de Pompe de início tardio (DPIT).,Incorporação,2022-09-27
Externa,2022-01-19,Medicamento,Hematologia,Associação Brasileira de Hematologia Hemoterapia e Terapia Celular ABHH,Carfilzomibe,Processo encerrado: decisão de não incorporação no SUS,Tratamento de pacientes com mieloma múltiplo recidivado ou refratário que receberam uma terapia prévia em combinação com dexametasona.,Incorporação,2022-09-27
Externa,2022-01-21,Medicamento,Dermatologia,UCB Biopharma ,Certolizumabe Pegol,Processo encerrado: decisão de não incorporação no SUS,Tratamento de pacientes acima de 18 anos com psoríase em placas moderada a grave e peso inferior à 90kg e Não responderam ao tratamento com adalimumabe.,Incorporação,2022-09-27
Externa,2022-01-24,Medicamento,Infectologia,Eli Lilly do Brasil,Baricitinibe,Processo encerrado: decisão de incorporação no SUS,"Tratamento de pacientes adultos com Covid19 hospitalizados que necessitam de oxigênio por máscara ou cateter nasal, ou que necessitam de alto fluxo de oxigênio ou ventilação Não invasiva.",Incorporação,2022-04-01
Externa,2022-02-07,Medicamento,Nefrologia,AstraZeneca do Brasil ,Dapagliflozina,Processo encerrado: decisão de incorporação no SUS,Terapia adicional à terapia padrão para pacientes adultos com doença renal crônica.,Incorporação,2022-09-27
Externa,2022-02-22,Medicamento,Neurologia,PTC Farmacêutica do Brasil ,Inotersena,Processo encerrado: decisão de não incorporação no SUS,Tratamento da polineuropatia amiloidótica familiar relacionada à transtirretina em pacientes adultos Não atendidos pela terapia com estabilizadores da proteína TTR no SUS.,Incorporação,2023-05-11
Externa,2022-02-25,Medicamento,Oncologia,Wyeth Indústria Farmacêutica ,Crizotinibe,Processo encerrado: decisão de incorporação no SUS,"Tratamento, em primeira linha, de pacientes adultos com câncer de pulmão Não pequenas células avançado ALK+.",Incorporação,2022-12-08
Externa,2022-02-25,Medicamento,Ortopedia,Amgen Biotecnologia do Brasil ,Romosozumabe,Processo encerrado: decisão de incorporação no SUS,"Mulheres na pósmenopausa, a partir dos 70 anos, que apresentam risco muito alto de fratura por fragilidade e que falharam (apresentaram duas ou mais fraturas) com o padrão de tratamento medicamentoso.",Incorporação,2022-12-06
Externa,2022-03-09,Medicamento,Cardiovascular,Boehringer Ingelheim do Brasil Química e Farmacêutica ,Empagliflozina,Processo encerrado: decisão de não incorporação no SUS,Tratamento da insuficiência cardíaca com fração de ejeção reduzida e classes funcionais NYHA II.,Incorporação,2022-11-11
Externa,2022-04-07,Medicamento,Hematologia,Merck Sharp & Dohme Farmacêutica,Letermovir,Processo encerrado: decisão de não incorporação no SUS,Profilaxia de infecção e doença causadas pelo citomegalovírus em adultos receptores (R+) de transplantes de celulastronco hematopoiéticas alogênico e soropositivos ao CMV.,Incorporação,2022-12-08
Externa,2022-04-14,Medicamento,"Infectologia
",AstraZeneca do Brasil ,Cilgavimabe/Tixagevimabe,Processo encerrado: decisão de não incorporação no SUS,"Profilaxia préexposição à Covid19 de pacientes com risco aumentado de resposta inadequada a vacinação, incluindo pacientes transplantados de órgãos sólidos e medula óssea e/ou com imunodeficiência.",Incorporação,2022-09-29
Externa,2022-04-20,Medicamento,"Infectologia
",Gilead Sciences Farmacêutica do Brasil ,Sofosbuvir + velpatasvir + voxilaprevir,Processo encerrado: decisão de incorporação no SUS,Retratamento de pacientes com hepatite C crônica sem cirrose ou com cirrose compensada (ChildPugh A).,Incorporação,2022-12-02
Externa,2022-04-26,Medicamento,Oncologia,Defensoria Pública da União em João Pessoa,Trastuzumabe Entansina em monoterapia,Processo encerrado: decisão de não incorporação no SUS,"Tratamento de pacientes com câncer de mama HER2positivo metastático ou localmente avançado Não ressecável, que tenham recebido tratamento prévio com trastuzumabe e um taxano.",Incorporação,2022-09-12
Externa,2022-04-26,Medicamento,Cardiovascular,Wyeth Indústria Farmacêutica ,Tafamidis meglumina,Processo encerrado: decisão de não incorporação no SUS,"Tratamento da cardiomiopatia amiloide associada à transtirretina do tipo selvagem ou hereditária, classes NYHA II e III, em pacientes acima de 60 anos de idade.",Incorporação,2022-12-22
Externa,2022-04-28,Medicamento,Pessoa com Deficiência,AMRYT Brasil Comércio e Importação de Medicamentos ,Lomitapida,Processo encerrado: decisão de não incorporação no SUS,Tratamento da Hipercolesterolemia Familiar Homozigótica em pacientes adultos (>18 anos).,Incorporação,2023-01-26
Externa,2022-05-10,Produto,Endocrinologia,Sociedade Brasileira de Patologia Clínica/Medicina Laboratorial,Pointofcare testing de hemoglobina glicada,Processo encerrado: decisão de não incorporação no SUS,Pacientes diabéticos.,Incorporação,2023-09-15
Externa,2022-05-16,Medicamento,Genética,Recordati Rare Diseases Comércio de Medicamentos ,Betaína anidra,Processo encerrado: decisão de não incorporação no SUS,"Tratamento de pacientes com homocistinuria com deficiëncias ou defeitos da cistationinabetasintetase, nao responsivos a piridoxina (B6).",Incorporação,2022-12-20
Externa,2022-05-18,Medicamento,Nefrologia,Fresenius Kabi Brasil ,Aminoácidos + Análogos,Processo encerrado: decisão de não incorporação no SUS,"Prevenção e tratamento de danos causados pelo metabolismo falho ou deficiente de proteínas, na doença renal crônica em conjunto com uma ingestão proteica limitada.",Incorporação,2022-12-08
Externa,2022-05-24,Medicamento,Neurologia,Novartis Biociências,Onasemnogeno abeparvoveque,Processo encerrado: decisão de incorporação no SUS,Tratamento de pacientes pediátricos até 6 meses de idade com Atrofia Muscular Espinhal (AME) do tipo I que estejam fora de ventilação invasiva acima de 16 horas por dia.,Incorporação,2022-12-07
Externa,2022-06-22,Medicamento,Endocrinologia,AstraZeneca do Brasil ,Dapagliflozina,Processo encerrado: decisão de incorporação no SUS,Pacientes com diabetes mellitus tipo 2 com com alto risco de desenvolver doença cardiovascular ou com doença cardiovascular estabelecida e idade entre 40 e 64 anos.,Incorporação,2023-04-05
Externa,2022-06-27,Medicamento,Dermatologia,5ª Vara Federal de Porto Alegre,Ciclosporina oral,Processo encerrado: decisão de incorporação no SUS,Tratamento da dermatite atópica.,Incorporação,2022-10-07
Externa,2022-06-28,Medicamento,Gastroenterologia,Laboratórios Ferring  ,Mesalazina,Processo encerrado: decisão de incorporação no SUS,Retocolite ulcerativa idiopática leve a moderada em pacientes acima de 18 anos de idade em todas as extensões em terapia de indução e manutenção da remissão.,Incorporação,2023-05-12
